2.762000,5.724000,7.151000
3.620000,3.257000,3.002000
7.762000,16.078000,3.336000
2.713000,461.010000,2.470000
12.468000,112.015000,7.767000
4.472000,98.477000,697.730000
1.963000,4.022000,294.047000
4.252000,101.253000,3.593000
6.837000,2.145000,12.532000
4.018000,356.524000,2.543000
2.370000,12.885000,2.880000
1.550000,2.938000,5.935000
7.221000,1.753000,17.070000
1.191000,2.787000,2.613000
5.024000,1.578000,5.453000
6.305000,1036.411000,468.983000
17.089000,582.985000,115.076000
2.717000,180.154000,1.983000
4.462000,2.385000,3.275000
4.319000,3.120000,10.340000
2.472000,2.368000,3.039000
3.113000,694.458000,4.453000
15.165000,289.814000,4.143000
0.784000,4.116000,5.262000
1.392000,2.637000,2.689000
4.565000,168.412000,698.016000
2.761000,3.059000,335.792000
3.998000,698.167000,1.640000
2.215000,236.535000,13.337000
0.822000,354.607000,1.982000
0.673000,6.282000,18.834000
7.160000,667.804000,3.086000
0.663000,261.209000,2.000000
2.718000,700.520000,1.953000
0.652000,296.513000,2.717000
1.551000,2.157000,613.069000
0.622000,3.429000,220.684000
4.366000,2.933000,2.316000
2.029000,4.270000,5.846000
1.617000,740.661000,3.819000
0.614000,327.354000,0.845000
5.378000,2.174000,3.511000
4.179000,1.538000,3.280000
0.464000,146.858000,1.856000
2.755000,14.615000,7.305000
4.115000,417.332000,714.145000
0.959000,8.786000,311.623000
4.404000,0.967000,52.567000
1.233000,21.660000,3.119000
2.424000,42.280000,3.285000
2.893000,10.147000,2.613000
0.533000,725.990000,2.843000
0.820000,225.592000,3.980000
0.853000,1.487000,2.686000
4.361000,9.175000,3.981000
1.478000,13.224000,695.861000
1.414000,8.250000,292.610000
2.710000,503.043000,2.862000
4.044000,193.400000,1.767000
18.685000,2.401000,1.256000
0.710000,2.124000,1.355000
1.193000,85.250000,3.831000
1.272000,13.070000,2.213000
1.575000,712.864000,2.306000
3.199000,310.514000,5.654000
5.540000,105.861000,547.134000
0.683000,3.298000,194.621000
2.873000,12.939000,2.542000
0.659000,7.836000,3.109000
4.334000,620.012000,1.943000
0.833000,160.110000,13.482000
0.956000,194.689000,3.353000
0.550000,10.201000,4.603000
1.719000,2.025000,1.380000
2.032000,2.539000,6.148000
3.313000,929.903000,716.172000
4.321000,525.907000,313.708000
3.723000,166.264000,2.201000
0.717000,2.312000,4.897000
0.588000,50.984000,3.055000
3.592000,3.483000,5.065000
2.329000,741.743000,1.138000
2.065000,335.282000,4.266000
0.990000,84.415000,1.724000
3.583000,2.530000,3.547000
0.770000,0.936000,721.026000
4.708000,1.641000,265.799000
9.574000,468.720000,3.399000
1.112000,15.336000,4.923000
3.477000,3.264000,44.329000
5.569000,2.003000,3.183000
2.994000,2.124000,1.229000
1.821000,7.821000,9.366000
3.292000,477.289000,3.712000
0.995000,24.335000,3.818000
14.976000,2.061000,464.351000
2.563000,2.105000,64.895000
3.364000,2.072000,3.055000
3.523000,1.369000,19.145000
3.610000,669.535000,4.444000
1.797000,212.418000,6.560000
0.574000,2.533000,1.270000
1.772000,10.165000,7.376000
2.269000,1.778000,2.364000
1.933000,3.019000,2.011000
2.102000,411.175000,2.201000
3.812000,12.021000,4.036000
1.354000,2.501000,438.961000
4.647000,4.304000,36.607000
1.951000,149.545000,426.185000
1.799000,1.689000,25.893000
3.986000,497.534000,1.578000
0.891000,147.388000,3.566000
1.900000,4.361000,0.865000
2.405000,7.806000,2.583000
7.978000,130.512000,2.314000
3.453000,4.849000,4.634000
1.018000,544.040000,610.195000
2.953000,88.156000,205.485000
5.551000,2.008000,6.562000
4.914000,3.253000,271.307000
9.173000,3.978000,1.485000
0.644000,3.106000,3.866000
2.017000,712.628000,3.516000
3.510000,205.187000,3.508000
2.544000,2.862000,4.837000
3.796000,49.546000,15.482000
8.198000,1.650000,612.644000
4.354000,5.693000,212.469000
1.087000,725.723000,3.628000
0.721000,190.652000,15.845000
5.422000,3.213000,4.046000
0.678000,6.025000,30.087000
13.250000,114.518000,2.826000
2.977000,14.300000,5.052000
5.375000,13.144000,5.680000
5.158000,8.954000,5.638000
0.513000,1.544000,18.594000
1.148000,856.552000,23.674000
3.597000,764.591000,688.566000
2.488000,364.495000,323.809000
4.473000,132.986000,215.479000
2.016000,111.313000,192.224000
3.048000,239.682000,58.409000
1.770000,1.544000,58.355000
0.993000,0.834000,58.330000
3.276000,5.237000,39.739000
2.533000,696.358000,39.455000
1.555000,344.894000,39.449000
9.181000,4.048000,13.937000
8.601000,3.434000,16.423000
2.443000,4.214000,9.013000
1.533000,1.873000,37.350000
11.831000,685.280000,1.922000
4.061000,231.900000,1.882000
2.029000,2.517000,18.376000
4.921000,2.784000,7.560000
0.593000,4.103000,3.314000
0.652000,3.183000,2.772000
21.092000,575.916000,532.403000
2.810000,114.159000,178.634000
2.674000,2.973000,40.000000
0.587000,18.324000,95.688000
8.105000,2.082000,17.825000
3.144000,10.155000,6.905000
0.812000,461.150000,9.806000
0.722000,19.827000,24.176000
6.827000,2.300000,89.734000
0.665000,14.770000,89.556000
5.393000,105.842000,83.620000
3.403000,2.122000,83.555000
4.565000,503.281000,44.936000
4.335000,46.172000,44.715000
5.600000,2.086000,36.100000
3.899000,4.285000,35.500000
3.115000,22.518000,26.620000
2.257000,7.522000,21.649000
2.740000,541.680000,16.189000
1.121000,136.070000,3.314000
6.602000,1.125000,20.213000
3.939000,11.593000,2.630000
2.958000,29.504000,18.428000
3.312000,2.370000,7.292000
6.610000,726.837000,650.644000
1.557000,371.012000,273.725000
1.511000,2.826000,3.236000
3.779000,1.734000,3.623000
0.555000,297.229000,4.064000
1.160000,3.700000,3.924000
3.584000,924.701000,1.943000
3.580000,471.053000,4.277000
4.657000,1.791000,1.523000
3.161000,2.861000,3.935000
2.392000,2.182000,605.105000
5.938000,1.948000,153.988000
3.125000,718.950000,3.183000
4.055000,226.195000,2.914000
0.997000,17.780000,2.542000
0.523000,35.512000,3.548000
1.594000,30.844000,3.502000
5.929000,26.563000,14.071000
3.545000,13.054000,2.112000
0.901000,18.111000,4.177000
1.768000,12.764000,619.233000
1.211000,20.328000,171.291000
2.609000,880.597000,3.663000
2.010000,425.032000,8.248000
1.327000,2.415000,2.279000
2.649000,5.576000,13.513000
0.718000,101.008000,4.498000
1.134000,1.664000,4.237000
3.768000,452.844000,1.660000
1.524000,34.064000,4.482000
1.898000,128.113000,469.467000
1.259000,4.869000,8.844000
1.545000,2.711000,2.660000
5.355000,14.895000,3.582000
1.777000,602.263000,4.408000
3.821000,8.829000,5.109000
1.883000,3.494000,1.861000
1.480000,32.529000,7.440000
1.732000,21.561000,5.045000
4.014000,19.386000,2.294000
0.503000,7.316000,709.415000
2.057000,12.858000,358.279000
3.230000,838.912000,2.254000
2.126000,427.833000,3.915000
3.631000,13.903000,3.660000
3.440000,38.556000,2.409000
0.970000,16.230000,2.709000
1.103000,20.551000,4.134000
1.868000,54.262000,3.975000
5.611000,17.471000,5.538000
666.836000,679.994000,712.925000
658.675000,327.609000,362.123000
646.963000,231.674000,3.007000
646.905000,2.651000,3.808000
641.534000,2.759000,4.665000
639.235000,5.240000,4.645000
634.962000,660.216000,1.992000
634.800000,250.678000,3.094000
619.135000,3.198000,2.794000
196.348000,6.633000,4.273000
4.371000,39.554000,650.957000
3.497000,1.777000,292.110000
4.208000,427.111000,3.646000
134.603000,23.592000,2.340000
3.475000,6.929000,1.749000
2.136000,9.342000,18.298000
1.387000,4.217000,3.698000
2.430000,2.982000,5.602000
1.863000,682.925000,3.324000
1.018000,280.877000,20.526000
3.922000,1.016000,798.629000
4.296000,11.457000,391.057000
2.622000,15.175000,1.524000
4.582000,9.856000,5.256000
4.780000,642.913000,2.545000
1.695000,22.531000,11.654000
1.408000,17.898000,7.065000
2.483000,3.252000,14.988000
5.464000,2.540000,14.597000
4.553000,12.077000,8.650000
7.659000,808.555000,685.263000
3.334000,402.534000,333.957000
0.618000,248.131000,7.414000
2.742000,1.715000,2.405000
6.837000,3.155000,3.109000
1.835000,3.075000,3.443000
3.308000,606.340000,4.281000
1.324000,155.850000,13.060000
1.558000,2.673000,1.757000
0.969000,253.379000,38.553000
2.079000,7.794000,721.222000
2.185000,8.861000,314.093000
0.658000,761.096000,6.585000
2.913000,360.954000,6.314000
3.106000,183.275000,4.136000
1.782000,6.046000,9.524000
1.683000,2.110000,6.139000
0.671000,1.944000,10.576000
2.142000,812.520000,13.081000
1.033000,352.751000,52.852000
0.991000,5.781000,2.157000
3.702000,1.838000,2.802000
5.497000,1.833000,650.129000
2.691000,11.629000,245.004000
2.766000,783.115000,47.654000
3.126000,258.943000,5.779000
1.549000,5.576000,2.847000
1.053000,2.317000,6.143000
0.541000,2.723000,1.578000
1.828000,15.780000,6.712000
0.534000,733.629000,3.342000
1.555000,344.745000,1.257000
1.912000,166.037000,651.551000
2.100000,2.827000,245.874000
2.718000,66.020000,81.497000
3.742000,4.810000,46.083000
3.521000,484.317000,3.204000
1.290000,79.033000,5.364000
3.671000,6.663000,5.757000
2.937000,7.204000,3.316000
1.335000,8.189000,1.230000
2.230000,1.853000,1.554000
11.705000,647.247000,3.427000
0.615000,226.656000,2.944000
1.567000,90.510000,1.540000
0.934000,1.925000,2.547000
4.368000,9.830000,5.280000
1.875000,2.903000,9.357000
26.967000,497.428000,645.041000
2.845000,89.085000,190.663000
6.240000,2.543000,4.674000
0.890000,20.234000,11.342000
0.564000,4.708000,3.689000
2.286000,8.439000,3.006000
2.328000,650.588000,5.120000
0.531000,245.354000,5.407000
2.839000,3.776000,4.504000
2.952000,18.461000,25.822000
2.103000,105.730000,495.685000
2.235000,3.466000,95.427000
2.580000,417.913000,2.863000
4.462000,99.958000,3.995000
0.600000,3.885000,2.139000
3.097000,5.735000,17.273000
1.239000,3.168000,3.510000
3.485000,2.950000,36.204000
1.466000,955.810000,2.425000
1.850000,550.386000,11.266000
2.623000,76.805000,2.466000
3.424000,5.085000,391.753000
3.394000,4.294000,36.928000
3.188000,73.046000,10.637000
6.310000,700.433000,3.958000
1.316000,341.686000,10.533000
2.630000,22.318000,5.856000
0.608000,6.661000,6.205000
3.002000,4.380000,2.975000
1.584000,21.169000,11.835000
2.305000,838.033000,2.545000
7.461000,361.211000,31.911000
7.343000,8.193000,625.687000
11.212000,80.367000,216.102000
7.890000,5.785000,4.663000
1.110000,8.703000,1.623000
3.098000,786.906000,2.139000
3.604000,330.459000,4.474000
3.404000,2.664000,3.391000
4.692000,27.721000,16.612000
4.677000,6.118000,3.379000
2.058000,9.084000,3.650000
3.216000,784.900000,450.454000
2.874000,385.188000,42.894000
2.144000,4.826000,1.105000
1.304000,4.176000,3.347000
2.504000,45.322000,2.226000
1.293000,40.644000,10.255000
5.008000,21.887000,1.965000
0.408000,3.874000,11.504000
0.737000,2.960000,2.858000
3.100000,4.154000,3.596000
0.973000,551.767000,630.033000
3.297000,144.964000,181.168000
2.749000,178.690000,7.824000
4.006000,154.888000,11.803000
3.085000,105.013000,10.474000
3.600000,100.499000,9.742000
1.003000,1.870000,1.581000
2.674000,25.933000,8.770000
0.582000,10.619000,3.291000
2.813000,2.422000,2.060000
1.483000,548.794000,676.723000
0.995000,188.816000,325.617000
2.071000,28.181000,2.299000
2.882000,32.660000,6.854000
2.670000,5.575000,2.637000
0.638000,25.935000,4.061000
2.345000,1.707000,2.040000
0.391000,45.765000,16.606000
4.221000,1.039000,2.608000
4.453000,1.203000,9.531000
3.702000,1.238000,743.540000
1.002000,1.000000,243.956000
3.009000,1.865000,5.614000
5.604000,202634.744000,3.777000
2.036000,200907.826000,1.868000
0.703000,200896.793000,8.581000
4.364000,200580.594000,2.850000
2.498000,200573.321000,25.326000
15.063000,199324.914000,3.122000
3.603000,199313.376000,3.439000
3.021000,195996.896000,707.269000
4.342000,195973.252000,293.934000
3.864000,193970.910000,5.537000
1.995000,193934.136000,13.065000
1.555000,2396.995000,6.679000
1.837000,1.402000,19.452000
1.418000,2.331000,2.735000
3.295000,1.077000,25.721000
3.059000,4.077000,1.911000
4.374000,1.354000,3.336000
0.598000,2.191000,464.741000
3.485000,71.631000,136.074000
1.915000,67.130000,5.052000
0.730000,6.143000,5.553000
2.434000,7.638000,3.012000
1.737000,10.969000,7.076000
3.153000,10.400000,3.047000
1.849000,1.904000,2.467000
4.228000,1.593000,5.635000
0.785000,2.940000,1.750000
0.460000,5.625000,875.942000
2.659000,2.773000,422.911000
1.361000,2.756000,73.962000
0.602000,11.483000,47.618000
0.589000,2.725000,54.668000
1.728000,2.395000,20.992000
3.106000,5.334000,2.288000
0.951000,2.196000,24.566000
3.249000,6.795000,2.692000
2.019000,1132.232000,19.197000
2.757000,1127.925000,12.696000
2.706000,1127.861000,16.650000
6.199000,1127.813000,90.973000
4.696000,1127.745000,54.075000
6.242000,1113.518000,20.937000
3.661000,1113.397000,20.689000
3.968000,1110.230000,84.262000
3.346000,1104.021000,68.758000
0.601000,2.606000,16.483000
3.451000,3.451000,16.133000
1.733000,1.810000,10.990000
3.348000,9.574000,1.192000
14.393000,688.932000,7.116000
1.108000,237.643000,23.837000
1.276000,3.436000,27.696000
0.902000,7.791000,16.089000
2.418000,52.953000,15.641000
2.262000,27.983000,15.327000
23.568000,328.375000,6.864000
1.318000,30.216000,32.330000
5.726000,1.875000,7.896000
2.581000,5.503000,2.428000
13.730000,90.369000,1.309000
3.313000,2.397000,34.719000
0.572000,406.348000,15.407000
1.749000,5.687000,6.513000
8.086000,1.435000,13.088000
2.397000,2.515000,9.682000
2.939000,69.935000,9.585000
0.700000,5.148000,5.752000
3.103000,470.494000,1.901000
1.807000,9.234000,2.799000
8.768000,3.206000,4.480000
3.889000,6.160000,9.630000
2.328000,2.253000,14.200000
1.299000,6.235000,1.607000
4.262000,938.549000,0.963000
1.822000,479.964000,2.250000
2.474000,124.842000,3.809000
0.636000,9.286000,3.439000
4.173000,2.194000,4.515000
3.429000,2.447000,3.270000
8.300000,490.436000,1.889000
2.296000,38.241000,0.638000
0.679000,1.957000,0.856000
1.399000,2.949000,1.007000
4.433000,16.059000,2.047000
0.731000,2.012000,3.421000
1.782000,672.623000,2.396000
2.964000,270.007000,1.058000
4.754000,2.340000,0.831000
3.045000,6.521000,0.866000
1.794000,6.127000,3.237000
0.503000,5.728000,2.371000
1.917000,645.729000,1.683000
2.191000,242.667000,2.158000
2.342000,229.561000,1.497000
1.958000,3.558000,0.726000
1.631000,36.638000,1.456000
0.848000,6.354000,1.407000
0.868000,530.364000,1.287000
1.565000,86.318000,1.405000
8.810000,3.678000,1.485000
3.309000,19.247000,1.781000
2.832000,28.751000,1.853000
0.704000,3.014000,1.006000
1.121000,371.334000,2.644000
0.909000,12.103000,1.721000
10.331000,3.443000,0.952000
0.538000,4.598000,1.620000
3.428000,68.907000,0.726000
4.064000,1.474000,0.977000
4.513000,694.169000,1.836000
0.961000,288.353000,1.187000
1.309000,4.688000,1.672000
0.480000,52.970000,2.858000
2.122000,12.473000,1.124000
0.701000,12.484000,1.527000
3.691000,12.412000,1.909000
2.600000,12.250000,2.279000
3.627000,1.123000,1.686000
3.008000,2.493000,2.742000
2.094000,617.079000,1.181000
4.760000,165.660000,1.524000
4.489000,1.370000,0.712000
1.678000,3.446000,1.309000
6.661000,84.812000,1.431000
1.051000,3.434000,1.592000
0.967000,497.184000,1.190000
1.494000,57.592000,1.715000
0.861000,4.014000,2.617000
2.829000,10.283000,1.162000
8.426000,48.061000,1.821000
2.985000,21.868000,1.598000
2.708000,500.707000,2.383000
2.945000,44.317000,2.211000
3.301000,171.316000,3.103000
1.784000,3.027000,0.992000
6.172000,2.414000,0.865000
1.115000,3.537000,1.329000
3.124000,489.967000,0.808000
2.130000,85.529000,0.773000
0.508000,2.639000,0.974000
2.995000,5.700000,1.245000
2.066000,106.318000,1.161000
2.374000,2.390000,1.580000
6.051000,635.889000,2.019000
0.461000,174.841000,3.028000
2.785000,8.697000,1.294000
0.896000,18.511000,1.207000
1.060000,3.300000,1.508000
2.862000,2.422000,0.846000
0.543000,432.703000,1.993000
2.985000,35.917000,1.174000
5.041000,19.607000,1.188000
0.751000,16.280000,0.676000
0.366000,88.888000,2.290000
3.169000,16.300000,3.561000
3.339000,19.605000,1.297000
2.117000,8.298000,1.453000
3.111000,709.428000,1.522000
0.878000,306.381000,2.947000
2.268000,2.984000,2.004000
1.801000,13.674000,1.932000
2.729000,10.656000,7.699000
1.702000,3.533000,5.553000
0.620000,476.436000,8.997000
3.731000,56.095000,7.312000
2.655000,3.208000,4.513000
3.038000,3.817000,2.467000
6.367000,3.015000,1.671000
4.167000,21.468000,1.381000
11.014000,706.620000,2.830000
2.121000,303.766000,3.465000
0.616000,2.801000,1.225000
0.699000,8.404000,1.277000
0.928000,3.468000,1.715000
2.070000,3.780000,1.621000
5.388000,1177.128000,1.756000
1.096000,722.232000,1.892000
8.409000,178.239000,1.086000
3.108000,4.543000,1.820000
1.859000,105.071000,1.516000
0.642000,9.602000,0.892000
4.313000,474.513000,1.404000
2.793000,119.737000,1.058000
2.795000,5.416000,1.360000
3.120000,5.856000,1.104000
2.572000,38.491000,2.082000
1.613000,5.581000,1.374000
1.312000,575.829000,3.351000
16.889000,204.150000,2.476000
4.679000,7.743000,1.521000
4.863000,21.234000,1.815000
2.473000,4.604000,1.555000
3.264000,5.973000,0.957000
3.179000,710.729000,1.029000
1.618000,215.312000,2.284000
3.394000,2.584000,1.793000
8.189000,1.787000,1.076000
2.470000,4.011000,2.488000
2.294000,10.815000,1.918000
1.484000,510.815000,1.396000
2.889000,153.901000,2.892000
2.570000,197.876000,0.970000
13.375000,2.995000,0.977000
2.232000,97.110000,1.055000
4.021000,2.631000,2.247000
1.282000,731.475000,3.754000
0.408000,315.408000,3.522000
2.291000,98.942000,1.593000
5.247000,3.676000,5.142000
1.643000,26.378000,2.668000
0.714000,23.289000,3.191000
1.778000,721.660000,4.361000
1.567000,329.689000,3.704000
4.661000,62.181000,2.636000
9.257000,58.090000,1.050000
3.492000,3.078000,3.931000
1.259000,4.833000,2.801000
2.164000,5.374000,1.860000
0.526000,1.426000,2.298000
4.487000,792.896000,3.589000
0.468000,388.380000,2.107000
1.707000,63.205000,2.343000
0.543000,63.200000,1.435000
2.126000,61.971000,1.698000
5.081000,56.258000,1.682000
3.314000,48.640000,0.940000
2.904000,3.965000,1.446000
1.365000,18.714000,0.988000
6.372000,16.356000,0.868000
0.630000,490.619000,2.403000
1.621000,89.177000,1.511000
1.648000,100.245000,0.929000
6.385000,4.697000,1.721000
5.216000,68.589000,2.249000
10.950000,2.417000,1.438000
4.262000,335.408000,2.275000
1.902000,22.276000,3.200000
0.679000,33.364000,2.206000
2.359000,21.905000,2.298000
4.097000,2.960000,1.527000
0.787000,4.609000,1.359000
3.012000,817.911000,2.071000
0.556000,394.291000,3.192000
4.396000,84.828000,3.316000
1.729000,92.398000,3.916000
1.830000,44.834000,3.746000
2.498000,44.519000,7.506000
3.271000,43.244000,3.930000
3.988000,111.915000,2.914000
2.303000,110.074000,1.477000
2.504000,81.163000,7.447000
3.128000,2.019000,1.997000
0.542000,25.177000,3.915000
0.975000,14.916000,3.882000
2.807000,5.807000,1.235000
0.914000,545.952000,0.945000
2.011000,282.932000,1.775000
0.509000,9.380000,0.993000
9.047000,71.973000,1.234000
2.606000,71.400000,1.552000
4.464000,71.375000,1.067000
1.151000,15.872000,1.336000
2.637000,35.851000,1.226000
3.288000,13.288000,0.961000
6.151000,53.129000,1.165000
2.700000,647.555000,1.548000
4.857000,281.394000,1.213000
4.235000,3.246000,1.274000
2.524000,11.563000,5.591000
2.878000,4.830000,1.778000
4.990000,5.884000,3.241000
0.743000,297.235000,5.330000
1.414000,3.898000,3.731000
2.904000,2.827000,7.280000
5.266000,4.890000,7.141000
1.126000,104.582000,7.723000
3.060000,3.269000,6.116000
2.156000,613.435000,6.486000
2.319000,160.887000,5.089000
2.179000,1.057000,1.404000
1.612000,2.228000,1.322000
3.520000,2.177000,7.386000
3.799000,17.726000,10.687000
4.731000,477.763000,9.064000
2.809000,26.007000,3.885000
3.725000,3.268000,2.783000
6.653000,4.611000,1.930000
3.079000,39.857000,2.673000
0.564000,7.470000,2.168000
1.022000,756.585000,1.321000
2.633000,351.019000,2.317000
1.231000,4.103000,2.074000
4.444000,3.162000,1.116000
1.960000,5.045000,1.237000
2.314000,3.847000,1.894000
1.744000,521.230000,1.466000
2.587000,113.237000,1.155000
2.313000,2.989000,2.247000
2.111000,4.737000,2.142000
3.562000,3.289000,1.317000
4.023000,2.392000,1.650000
1.852000,432.487000,1.194000
0.502000,26.554000,1.209000
4.846000,2.851000,1.832000
3.329000,3.325000,2.119000
3.385000,79.086000,1.762000
1.063000,11.838000,0.826000
1.896000,705.488000,1.102000
2.616000,243.401000,1.485000
2.279000,2.505000,1.732000
2.175000,10.786000,1.498000
3.053000,56.543000,2.200000
1.823000,9.086000,2.038000
2.562000,587.220000,1.101000
2.776000,136.838000,2.326000
3.553000,73.872000,1.484000
3.006000,2.543000,1.442000
3.097000,85.877000,0.829000
2.151000,3.429000,0.985000
2.008000,698.226000,0.778000
2.341000,296.929000,0.872000
2.001000,2.568000,2.190000
10.213000,2.444000,2.014000
0.660000,80.255000,1.002000
0.468000,1.773000,1.315000
2.178000,535.647000,1.244000
0.652000,78.125000,0.889000
3.956000,10.083000,1.052000
2.201000,12.263000,2.669000
1.904000,9.852000,2.497000
3.496000,1.325000,1.062000
1.718000,891.388000,3.479000
1.227000,440.071000,1.504000
1.050000,10.945000,1.727000
3.427000,2.528000,2.551000
0.988000,2.849000,7.823000
0.688000,3.536000,6.634000
0.837000,956.299000,4.559000
2.939000,439.250000,1.504000
1.975000,6.386000,3.713000
2.892000,2.335000,5.184000
0.869000,3.457000,3.277000
2.260000,4.645000,1.669000
0.600000,643.394000,1.851000
0.820000,385.305000,1.281000
2.430000,3.037000,1.364000
1.542000,9.506000,3.189000
0.863000,2.785000,2.320000
1.671000,11.045000,2.290000
3.737000,468.257000,7.362000
1.483000,28.835000,6.075000
1.548000,7.151000,3.716000
1.485000,3.611000,3.185000
1.075000,4.112000,1.260000
1.724000,10.298000,1.019000
1.376000,494.736000,1.850000
5.508000,86.551000,2.244000
0.669000,6.655000,3.560000
0.664000,3.266000,3.168000
3.264000,7.863000,1.821000
1.013000,23.105000,1.760000
2.008000,660.248000,1.541000
4.272000,327.076000,1.274000
2.448000,3.853000,1.200000
3.820000,9.286000,1.518000
1.704000,4.559000,3.415000
1.003000,4.539000,3.386000
2.677000,1051.018000,1.512000
3.165000,692.147000,2.329000
0.753000,194.243000,1.358000
1.494000,5.172000,1.778000
1.827000,0.935000,1.736000
2.489000,9.131000,1.720000
1.681000,696.203000,2.285000
2.153000,245.967000,2.253000
0.548000,193.658000,2.211000
2.055000,147.821000,1.556000
5.058000,115.678000,1.213000
1.226000,102.506000,1.150000
2.246000,8.256000,1.095000
1.234000,10.285000,2.604000
2.110000,4.162000,2.552000
0.652000,1.899000,3.563000
0.907000,1.397000,7.637000
1.285000,43.334000,6.259000
0.695000,1038.647000,6.299000
2.107000,635.841000,4.353000
16.851000,200.295000,2.878000
1.900000,142.356000,2.808000
1.094000,126.932000,1.728000
0.654000,2.148000,1.449000
0.792000,43.227000,1.844000
2.250000,0.890000,2.430000
0.673000,0.912000,1.594000
0.506000,10.625000,1.608000
2.975000,1.360000,3.448000
0.514000,10.914000,1.969000
2.365000,643.411000,3.519000
2.023000,283.810000,1.762000
3.371000,5.739000,6.277000
0.805000,3.456000,5.536000
2.922000,4.444000,5.477000
2.773000,6.999000,3.606000
0.441000,498.765000,1.677000
1.987000,94.750000,1.290000
4.170000,310.014000,3.225000
3.842000,2.075000,2.111000
2.338000,4.351000,2.844000
1.101000,2.719000,1.209000
0.477000,662.127000,1.076000
0.620000,223.389000,1.958000
0.434000,8.826000,1.069000
2.292000,7.662000,1.097000
2.314000,3.885000,1.539000
0.593000,16.600000,0.929000
1.196000,539.030000,1.304000
0.610000,149.580000,1.647000
2.111000,20.593000,1.203000
1.624000,17.313000,0.918000
4.949000,22.534000,2.612000
2.726000,42.335000,2.074000
2.202000,27.102000,1.728000
1.125000,12.743000,1.651000
8.503000,5.631000,1.178000
0.665000,9.733000,1.307000
2.102000,8.285000,1.441000
1.658000,2.289000,1.181000
1.450000,539.495000,0.918000
2.398000,142.217000,1.390000
0.799000,2.981000,1.675000
1.640000,19.987000,1.365000
6.519000,2.387000,1.348000
1.607000,3.447000,1.255000
